Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,5523143,2021-09-29,0.061,49321666,BCX
Stifel Financial Corporation,2679826,2021-09-29,0.0296,23930846,BCX
Lazard Asset Management LLC,2279755,2021-09-29,0.0252,20358212,BCX
Parametric Portfolio Associates,2025872,2021-09-29,0.022400000000000003,18091036,BCX
Morgan Stanley,1786668,2021-09-29,0.0197,15954945,BCX
"Ameriprise Financial, Inc.",1397087,2021-09-29,0.0154,12475986,BCX
Invesco Ltd.,1256209,2021-09-29,0.0139,11217946,BCX
"Raymond James & Associates, Inc.",1164216,2021-09-29,0.0129,10396448,BCX
Royal Bank of Canada,944644,2021-09-29,0.0104,8435670,BCX
"Commonwealth Equity Services, LLC",802694,2021-12-30,0.0089,7505188,BCX
