Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,3220411,2021-09-29,0.0721,82345909,HQH
Royal Bank of Canada,532971,2021-09-29,0.011899999999999999,13628068,HQH
Wells Fargo & Company,444076,2021-09-29,0.009899999999999999,11355023,HQH
"Needham Investment Management, L.L.C.",334800,2021-09-29,0.0075,8560836,HQH
"Raymond James Financial Services Advisors, Inc.",322381,2021-09-29,0.0072,8243282,HQH
LPL Financial LLC,316762,2021-09-29,0.0070999999999999995,8099604,HQH
UBS Group AG,306017,2021-09-29,0.0069,7824854,HQH
Bank of America Corporation,265451,2021-09-29,0.0059,6787582,HQH
"Raymond James & Associates, Inc.",262322,2021-09-29,0.0059,6707573,HQH
Lazard Asset Management LLC,190678,2021-09-29,0.0043,4875636,HQH
