Holder,Shares,Date Reported,% Out,Value,ABV
SIT Investment Associates Inc,1676403,2021-09-29,0.3979,23067305,FMY
"1607 Capital Partners, LLC",355876,2021-09-29,0.08449999999999999,4896853,FMY
"Aviance Capital Partners, LLC",87778,2021-09-29,0.0208,1207825,FMY
"Raymond James Financial Services Advisors, Inc.",29740,2021-09-29,0.0070999999999999995,409222,FMY
Wells Fargo & Company,20744,2021-09-29,0.0049,285437,FMY
LPL Financial LLC,18107,2021-09-29,0.0043,249152,FMY
"Raymond James & Associates, Inc.",14443,2021-09-29,0.0034000000000000002,198735,FMY
Bank of America Corporation,14198,2021-09-29,0.0034000000000000002,195364,FMY
"Meristem Family Wealth, LLC",14100,2021-09-29,0.0033,194016,FMY
"AJ Wealth Strategies, LLC",11950,2021-09-29,0.0028000000000000004,164432,FMY
