Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,1454995,2021-09-29,0.0562,14258951,GSAQ
"Shaw D.E. & Co., Inc.",1278708,2021-09-29,0.049400000000000006,12531338,GSAQ
"Aristeia Capital, LLC",1086929,2021-09-29,0.042,10651904,GSAQ
Periscope Capital Inc.,1082196,2021-09-29,0.0418,10605520,GSAQ
"Castle Creek Arbitrage, LLC",999998,2021-09-29,0.038599999999999995,9799980,GSAQ
Nomura Holdings Inc.,985280,2021-09-29,0.0381,9655744,GSAQ
Millennium Management LLC,866827,2021-09-29,0.0335,8494904,GSAQ
"Saba Capital Management, L.P.",766906,2021-09-29,0.0296,7515678,GSAQ
Sage Rock Capital Management LP,628700,2021-09-29,0.024300000000000002,6161260,GSAQ
Weiss Asset Management LP,557628,2021-09-29,0.0216,5464754,GSAQ
