Holder,Shares,Date Reported,% Out,Value,ABV
Alps Advisors Inc.,2114058,2021-09-29,0.0226,57290971,UTF
Morgan Stanley,1779919,2021-09-29,0.019,48235804,UTF
Wells Fargo & Company,1081044,2021-09-29,0.0115,29296292,UTF
"McGowan Group Asset Management, Inc.",982152,2021-09-29,0.0105,26616319,UTF
Bank of America Corporation,946081,2021-09-29,0.0101,25638795,UTF
UBS Group AG,910533,2021-09-29,0.0097,24675444,UTF
Royal Bank of Canada,474495,2021-09-29,0.0051,12858814,UTF
"Raymond James & Associates, Inc.",443650,2021-09-29,0.004699999999999999,12022915,UTF
"Rocky Mountain Advisers, LLC",407201,2021-09-29,0.0043,11035147,UTF
"Ameriprise Financial, Inc.",372130,2021-09-29,0.004,10084723,UTF
