Holder,Shares,Date Reported,% Out,Value,ABV
"NEA Management Company, LLC",4520670,2021-09-29,0.1151,30424109,EAR
Nan Fung Group Holdings Limited,2886724,2021-09-29,0.0735,19427652,EAR
"Vanguard Group, Inc. (The)",1892929,2021-09-29,0.0482,12739412,EAR
Millennium Management LLC,1441260,2021-09-29,0.036699999999999997,9699679,EAR
Blackrock Inc.,1304547,2021-09-29,0.0332,8779601,EAR
"Fred Alger Management, LLC",1061193,2021-09-29,0.027000000000000003,7141828,EAR
"Rock Springs Capital Management, LP",975000,2021-09-29,0.0248,6561750,EAR
"Two Sigma Investments, LP",771225,2021-09-29,0.0196,5190344,EAR
Janus Henderson Group PLC,692213,2021-09-29,0.0176,4658593,EAR
JP Morgan Chase & Company,620268,2021-09-29,0.0158,4174403,EAR
