Holder,Shares,Date Reported,% Out,Value,ABV
Macquarie Group Limited,3016246,2021-09-29,0.1035,75315662,PETQ
Blackrock Inc.,2344564,2021-09-29,0.0805,58543763,PETQ
"Eos Management, L.P.",1972687,2021-09-29,0.0677,49257994,PETQ
"Vanguard Group, Inc. (The)",1365444,2021-09-29,0.046900000000000004,34095136,PETQ
Geneva Capital Management LLC,1294681,2021-09-29,0.0444,32328184,PETQ
Boston Partners,1214098,2021-09-29,0.0417,30316027,PETQ
Riverbridge Partners LLC,1172936,2021-09-29,0.0403,29288211,PETQ
FIL LTD,1152040,2021-09-29,0.0395,28766438,PETQ
"Minneapolis Portfolio Management Group, LLC",1072345,2021-09-29,0.0368,26776454,PETQ
"Ensign Peak Advisors, Inc",974360,2021-09-29,0.0334,24329769,PETQ
