Holder,Shares,Date Reported,% Out,Value,ABV
BlueCrest Capital Management Ltd,1118646,2021-09-29,0.0362,11108154,VTIQU
Magnetar Financial LLC,352272,2021-09-29,0.011399999999999999,3498060,VTIQU
Glazer Capital LLC,310325,2021-09-29,0.01,3081527,VTIQU
"Scopus Asset Management, LLC",250000,2021-09-29,0.008100000000000001,2482500,VTIQU
"TIG Advisors, LLC",222868,2021-09-29,0.0072,2213079,VTIQU
"Cowen Investment Management, LLC",200000,2021-09-29,0.006500000000000001,1986000,VTIQU
"Alpine Global Management, LLC",170746,2021-09-29,0.0055000000000000005,1695507,VTIQU
"Susquehanna International Group, LLP",116773,2021-09-29,0.0038,1159555,VTIQU
HRT Financial LLC,100000,2021-09-29,0.0032,993000,VTIQU
Longfellow Investment Management Co. LLC,58930,2021-09-29,0.0019,585174,VTIQU
