Holder,Shares,Date Reported,% Out,Value,ABV
Essex Woodlands Management Inc.,12096702,2021-09-29,0.7663,171289300,BVS
Price (T.Rowe) Associates Inc,2674299,2021-09-29,0.16940000000000002,37868073,BVS
"Redmile Group, LLC",1489856,2021-09-29,0.0944,21096360,BVS
Millennium Management LLC,1253937,2021-09-29,0.0794,17755747,BVS
"Nuance Investments, LLC",1151757,2021-09-29,0.073,16308879,BVS
"Vanguard Group, Inc. (The)",803779,2021-09-29,0.0509,11381510,BVS
Blackrock Inc.,733340,2021-09-29,0.04650000000000001,10384094,BVS
"Juniper Investment Company, LLC",603361,2021-09-29,0.0382,8543591,BVS
"Tamarack Advisers, LP",480000,2021-09-29,0.0304,6796800,BVS
"Pura Vida Investments, LLC",429129,2021-09-29,0.027200000000000002,6076466,BVS
