Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",866731,2021-09-29,0.0393,7679236,ATNM
Blackrock Inc.,219243,2021-09-29,0.01,1942492,ATNM
"Geode Capital Management, LLC",167172,2021-09-29,0.0076,1481143,ATNM
"Blair (William) & Company, L.L.C.",82366,2021-09-29,0.0037,729762,ATNM
"Bridgeway Capital Management, Inc.",79166,2021-09-29,0.0036,701410,ATNM
Gsa Capital Partners Llp,68205,2021-09-29,0.0031,604296,ATNM
State Street Corporation,55292,2021-09-29,0.0025,489887,ATNM
Bank Of New York Mellon Corporation,50793,2021-09-29,0.0023,450025,ATNM
Morgan Stanley,43972,2021-09-29,0.002,389591,ATNM
Northern Trust Corporation,38329,2021-09-29,0.0017000000000000001,339594,ATNM
