Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1542398,2021-09-29,0.0906,48924864,FCBC
Dimensional Fund Advisors LP,1037280,2021-09-29,0.061,32902521,FCBC
"Vanguard Group, Inc. (The)",765462,2021-09-29,0.045,24280454,FCBC
"Systematic Financial Management, L.P.",677907,2021-09-29,0.0398,21503210,FCBC
State Street Corporation,351511,2021-09-29,0.0207,11149928,FCBC
"Geode Capital Management, LLC",272012,2021-09-29,0.016,8628220,FCBC
Northern Trust Corporation,193438,2021-09-29,0.011399999999999999,6135853,FCBC
"Renaissance Technologies, LLC",143194,2021-09-29,0.0084,4542113,FCBC
Bank Of New York Mellon Corporation,122774,2021-09-29,0.0072,3894391,FCBC
Parametric Portfolio Associates,121178,2021-09-29,0.0070999999999999995,3843766,FCBC
