Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",1755818,2021-09-29,0.0949,17329923,TRON
Citadel Advisors LLC,1200000,2021-09-29,0.0649,11844000,TRON
"MMCAP International, Inc. SPC",1000000,2021-09-29,0.0541,9870000,TRON
HGC Investment Management Inc.,1000000,2021-09-29,0.0541,9870000,TRON
Polar Asset Management Partners Inc.,999999,2021-09-29,0.0541,9869990,TRON
Periscope Capital Inc.,749400,2021-09-29,0.0405,7396578,TRON
"Alyeska Investment Group, L.P.",450000,2021-09-29,0.024300000000000002,4441500,TRON
Kepos Capital Lp,419997,2021-09-29,0.0227,4145370,TRON
"Angelo, Gordon & Company, L.P.",400000,2021-09-29,0.0216,3948000,TRON
"Radcliffe Capital Management, L.P.",400000,2021-09-29,0.0216,3948000,TRON
