Holder,Shares,Date Reported,% Out,Value,ABV
"Geode Capital Management, LLC",108353,2021-09-29,0.0073,273049,GBS
"Bridgeway Capital Management, Inc.",100000,2021-09-29,0.0067,252000,GBS
"WealthShield Partners, LLC",49147,2021-09-29,0.0033,123850,GBS
Bank Of New York Mellon Corporation,31140,2021-09-29,0.0021,78472,GBS
"Vanguard Group, Inc. (The)",23920,2021-09-29,0.0016,60278,GBS
Blackrock Inc.,21812,2021-09-29,0.0015,54966,GBS
UBS Group AG,6332,2021-09-29,0.0004,15956,GBS
Tower Research Capital LLC (TRC),3095,2021-09-29,0.0002,7799,GBS
