Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",204523,2021-09-29,0.0073,357915,SDPI
"Bridgeway Capital Management, Inc.",180900,2021-09-29,0.0064,316575,SDPI
"ACT Capital, LLC",117500,2021-09-29,0.0042,205625,SDPI
"Renaissance Technologies, LLC",110230,2021-09-29,0.0039000000000000003,192902,SDPI
"Geode Capital Management, LLC",87066,2021-09-29,0.0031,152365,SDPI
Woodstock Corporation,80524,2021-09-29,0.0029,140917,SDPI
"Sassicaia Capital Advisers, LLC",44358,2021-09-29,0.0016,77626,SDPI
"Evanson Asset Management, LLC",30000,2021-09-29,0.0011,52500,SDPI
Northern Trust Corporation,28526,2021-09-29,0.001,49920,SDPI
Schonfeld Strategic Advisors LLC,21709,2021-09-29,0.0008,37990,SDPI
