Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,9346644,2021-09-29,0.1014,503410245,BWXT
"Vanguard Group, Inc. (The)",8566612,2021-09-29,0.0929,461397722,BWXT
Capital International Investors,8118095,2021-09-29,0.08800000000000001,437240596,BWXT
"William Blair Investment Management, LLC",7253158,2021-09-29,0.0787,390655089,BWXT
"Wellington Management Group, LLP",6545752,2021-09-29,0.071,352554202,BWXT
Boston Partners,4869774,2021-09-29,0.0528,262286027,BWXT
Blackrock Inc.,4682642,2021-09-29,0.0508,252207098,BWXT
"Cooke & Bieler, Inc",3024210,2021-09-29,0.032799999999999996,162883950,BWXT
"FMR, LLC",2878371,2021-09-29,0.031200000000000002,155029062,BWXT
"Franklin Resources, Inc.",2342146,2021-09-29,0.0254,126147983,BWXT
