Holder,Shares,Date Reported,% Out,Value,ABV
Roumell Asset Management LLC,938380,2021-09-29,0.1936,2946513,BCDA
Captrust Financial Advisors,660637,2021-09-29,0.1363,2074400,BCDA
"Vanguard Group, Inc. (The)",411969,2021-09-29,0.085,1293582,BCDA
"CM Management, LLC",329000,2021-09-29,0.0679,1033060,BCDA
Family Management Corporation,142186,2021-09-29,0.029300000000000003,446464,BCDA
"Geode Capital Management, LLC",76825,2021-09-29,0.0158,241230,BCDA
"Susquehanna International Group, LLP",43797,2021-09-29,0.009000000000000001,137522,BCDA
"Renaissance Technologies, LLC",43549,2021-09-29,0.009000000000000001,136743,BCDA
"Advisor Group, Inc.",39257,2021-09-29,0.008100000000000001,123266,BCDA
Blackrock Inc.,35179,2021-09-29,0.0073,110462,BCDA
