Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",1009845,2021-09-29,0.0226,5352178,KMDA
Altshuler Shaham Ltd,927474,2021-09-29,0.0207,4915612,KMDA
Phoenix Holdings Ltd.,921663,2021-09-29,0.0206,4884813,KMDA
Acadian Asset Management. LLC,865936,2021-09-29,0.0194,4589460,KMDA
"Vanguard Group, Inc. (The)",755287,2021-09-29,0.0169,4003021,KMDA
"ARK Investment Management, LLC",647538,2021-09-29,0.014499999999999999,3431951,KMDA
Migdal Insurance & Financial Holdings Ltd.,461674,2021-09-29,0.0103,2446872,KMDA
Wells Fargo & Company,447308,2021-09-29,0.01,2370732,KMDA
Norges Bank Investment Management,331663,2020-12-30,0.0074,2149176,KMDA
Morgan Stanley,200484,2021-09-29,0.0045000000000000005,1062565,KMDA
