Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4254386,2021-09-29,0.09029999999999999,341159213,MSM
Blackrock Inc.,4089813,2021-09-29,0.0868,327962104,MSM
"American Century Companies, Inc.",2845982,2021-09-29,0.0604,228219296,MSM
Yacktman Asset Management Lp,1250827,2021-09-29,0.0265,100303817,MSM
State Street Corporation,1213474,2021-09-29,0.025699999999999997,97308480,MSM
"Epoch Investment Partners, Inc.",1138999,2021-09-29,0.0242,91336329,MSM
Janus Henderson Group PLC,1043282,2021-09-29,0.022099999999999998,83660783,MSM
New South Capital Management Inc,1030675,2021-09-29,0.0219,82649828,MSM
Sprucegrove Investment Management Ltd,981210,2021-09-29,0.0208,78683229,MSM
First Trust Advisors Lp,972006,2021-09-29,0.0206,77945161,MSM
