Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6819364,2021-09-29,0.1094,1424496945,AAP
Blackrock Inc.,4618756,2021-09-29,0.0741,964811940,AAP
"Barrow, Hanley Mewhinney & Strauss, LLC",3813940,2021-09-29,0.061200000000000004,796693926,AAP
"ClearBridge Investments, LLC",3317435,2021-09-29,0.053200000000000004,692978997,AAP
State Street Corporation,2854515,2021-09-29,0.0458,596279638,AAP
Artisan Partners Limited Partnership,1844279,2021-09-29,0.0296,385251440,AAP
JP Morgan Chase & Company,1830399,2021-09-29,0.0294,382352047,AAP
"American Century Companies, Inc.",1647316,2021-09-29,0.0264,344107839,AAP
"Champlain Investment Partners, LLC",1642743,2021-09-29,0.0263,343152585,AAP
"Geode Capital Management, LLC",1160841,2021-09-29,0.018600000000000002,242488076,AAP
