Holder,Shares,Date Reported,% Out,Value,ABV
Orbis Allan Gray Ltd,14141849,2021-09-29,0.3839,170974954,DAO
Coronation Fund Managers Ltd.,2372776,2021-09-29,0.0644,28686861,DAO
Krane Funds Advisors LLC,1626075,2021-09-29,0.0441,19659246,DAO
Ubs Asset Management Americas Inc,1483425,2021-09-29,0.0403,17934608,DAO
"Vanguard Group, Inc. (The)",1159015,2021-09-29,0.0315,14012491,DAO
TB Alternative Assets Ltd.,541800,2021-09-29,0.0147,6550362,DAO
Invesco Ltd.,477679,2021-09-29,0.013000000000000001,5775139,DAO
"Goldman Sachs Group, Inc.",429498,2021-09-29,0.011699999999999999,5192630,DAO
Millennium Management LLC,256833,2021-09-29,0.006999999999999999,3105110,DAO
Marshall Wace LLP,200345,2021-09-29,0.0054,2422171,DAO
