Holder,Shares,Date Reported,% Out,Value,ABV
Kohlberg Kravis Roberts & Co. L.P.,4135971,2021-09-29,0.1795,50376126,IMPL
"Norwest Venture Partners XIV, LP",3077198,2021-09-29,0.1336,37480271,IMPL
"5AM Venture Management, LLC",2884791,2021-09-29,0.1252,35136754,IMPL
"Vivo Capital, LLC",2884789,2021-09-29,0.1252,35136730,IMPL
venBio Partners LLC,2759791,2021-09-29,0.1198,33614254,IMPL
"Vanguard Group, Inc. (The)",364541,2021-09-29,0.0158,4440109,IMPL
"Lasry, Marc",330000,2021-09-29,0.0143,4019400,IMPL
Ardsley Advisory Partners,310500,2021-09-29,0.013500000000000002,3781890,IMPL
Blackrock Inc.,268730,2021-09-29,0.011699999999999999,3273131,IMPL
"Russell Investments Group, Ltd.",200806,2021-09-29,0.0087,2445817,IMPL
