Holder,Shares,Date Reported,% Out,Value,ABV
"Masters Capital Management, LLC",650000,2021-12-30,0.078,3324750,VIRI
"Vanguard Group, Inc. (The)",147866,2021-12-30,0.0178,756334,VIRI
Captrust Financial Advisors,40145,2021-12-30,0.0048,205341,VIRI
Cetera Advisors LLC,36010,2021-12-30,0.0043,184191,VIRI
"Geode Capital Management, LLC",22564,2021-12-30,0.0027,115414,VIRI
Blackrock Inc.,18641,2021-12-30,0.0022,95348,VIRI
Northern Trust Corporation,15117,2021-12-30,0.0018,77323,VIRI
"Two Sigma Advisers, LP",14500,2021-12-30,0.0017000000000000001,74167,VIRI
UBS Group AG,2250,2021-12-30,0.0003,11508,VIRI
"Advisor Group, Inc.",1851,2021-12-30,0.0002,9467,VIRI
