Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,915000,2021-09-29,0.017,2534550,MDNA
"Verition Fund Management, LLC",539051,2021-09-29,0.01,1493171,MDNA
"Intact Investment Management, Inc.",385600,2021-09-29,0.0070999999999999995,1068112,MDNA
"ACT Capital, LLC",350000,2021-09-29,0.006500000000000001,969500,MDNA
"Worth Venture Partners, LLC",215030,2021-09-29,0.004,595633,MDNA
"Letko, Brosseau & Associates Inc.",100000,2021-09-29,0.0019,277000,MDNA
Tocqueville Asset Management L.p.,93000,2021-09-29,0.0017000000000000001,257610,MDNA
"Vident Investment Advisory, LLC",62880,2021-09-29,0.0012,174177,MDNA
Royal Bank of Canada,48289,2021-09-29,0.0009,133760,MDNA
Rathbones Brothers PLC,40000,2021-09-29,0.0007000000000000001,110800,MDNA
