Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2077376,2021-09-29,0.1508,138519431,PFBC
Price (T.Rowe) Associates Inc,1132399,2021-09-29,0.08220000000000001,75508365,PFBC
"FMR, LLC",898281,2021-09-29,0.0652,59897377,PFBC
"Vanguard Group, Inc. (The)",891597,2021-09-29,0.0647,59451687,PFBC
Dimensional Fund Advisors LP,621638,2021-09-29,0.0451,41450821,PFBC
State Street Corporation,575281,2021-09-29,0.0418,38359737,PFBC
Nuveen Asset Management,504538,2021-09-29,0.0366,33642593,PFBC
"Stieven Capital Advisors, L.P.",313697,2021-09-29,0.022799999999999997,20917315,PFBC
Boston Partners,282751,2021-09-29,0.020499999999999997,18853836,PFBC
"Geode Capital Management, LLC",235660,2021-09-29,0.0171,15713808,PFBC
