Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7293900,2021-09-29,0.1514,227569680,AVNS
"Vanguard Group, Inc. (The)",5124118,2021-09-29,0.1063,159872481,AVNS
"Paradice Investment Management, LLC",3087229,2021-09-29,0.0641,96321544,AVNS
"Rgm Capital, Llc",2521930,2021-09-29,0.052300000000000006,78684216,AVNS
Dimensional Fund Advisors LP,2171499,2021-09-29,0.0451,67750768,AVNS
Price (T.Rowe) Associates Inc,2161096,2021-09-29,0.044800000000000006,67426195,AVNS
"Champlain Investment Partners, LLC",2082903,2021-09-29,0.0432,64986573,AVNS
State Street Corporation,1890127,2021-09-29,0.0392,58971962,AVNS
Macquarie Group Limited,1725237,2021-09-29,0.0358,53827394,AVNS
"Goldman Sachs Group, Inc.",1435695,2021-09-29,0.0298,44793684,AVNS
