Holder,Shares,Date Reported,% Out,Value,ABV
Northern Trust Corporation,319022,2021-09-29,0.1144,4258943,KEQU
Dimensional Fund Advisors LP,199239,2021-09-29,0.07139999999999999,2659840,KEQU
Minerva Advisors LLC,138392,2021-09-29,0.0496,1847533,KEQU
"Vanguard Group, Inc. (The)",124998,2021-09-29,0.044800000000000006,1668723,KEQU
"Renaissance Technologies, LLC",103611,2021-09-29,0.0371,1383206,KEQU
"Bridgeway Capital Management, Inc.",30400,2021-09-29,0.0109,405840,KEQU
Morgan Stanley,28880,2021-09-29,0.0104,385548,KEQU
"Geode Capital Management, LLC",14656,2021-09-29,0.0053,195657,KEQU
Wedbush Securities Inc,12273,2021-09-29,0.0044,163844,KEQU
Blackrock Inc.,8890,2021-09-29,0.0032,118681,KEQU
