Holder,Shares,Date Reported,% Out,Value,ABV
SB Investment Advisers (UK) LTD,511156413,2021-09-29,0.32420000000000004,14235706102,CPNG
Greenoaks Capital Partners LLC,209381227,2021-09-29,0.1328,5831267171,CPNG
Maverick Capital Ltd.,104704665,2021-09-29,0.0664,2916024920,CPNG
Morgan Stanley,68399962,2021-09-29,0.0434,1904938941,CPNG
Price (T.Rowe) Associates Inc,53711161,2021-09-29,0.0341,1495855833,CPNG
Baillie Gifford and Company,49015455,2021-09-29,0.0311,1365080421,CPNG
"FMR, LLC",22262155,2021-09-29,0.0141,620001016,CPNG
"Wellington Management Group, LLP",21112369,2021-09-29,0.0134,587979476,CPNG
Duquesne Family Office Llc,15506097,2021-09-29,0.0098,431844801,CPNG
"SCGE Management, LP",14293407,2021-09-29,0.0091,398071384,CPNG
