Holder,Shares,Date Reported,% Out,Value,ABV
ETFis Ser Tr I-Virtus InfraCap U.S. Preferred Stock ETF,10450,2021-10-30,0.011899999999999999,275794,XOMAP
Gabelli Global Small & Mid Cap Value Tr,10000,2021-09-29,0.011399999999999999,264800,XOMAP
Gabelli Healthcare & Wellness Trust,5000,2021-09-29,0.005699999999999999,132400,XOMAP
Gabelli Dividend & Income Trust Fund,2296,2021-09-29,0.0026,60798,XOMAP
