Holder,Shares,Date Reported,% Out,Value,ABV
"Arrowstreet Capital, Limited Partnership",417212,2021-09-29,0.0084,1689708,OXSQ
"Two Sigma Investments, LP",345191,2021-09-29,0.006999999999999999,1398023,OXSQ
Blackrock Inc.,342121,2021-09-29,0.0069,1385590,OXSQ
"Two Sigma Advisers, LP",326373,2021-09-29,0.0066,1321810,OXSQ
Legal & General Group PLC,306706,2021-09-29,0.0062,1242159,OXSQ
"Commonwealth Equity Services, LLC",176004,2021-09-29,0.0034999999999999996,712816,OXSQ
"Moloney Securities Asset Management, LLC",148549,2021-09-29,0.003,601623,OXSQ
"International Assets Investment Management, LLC",118653,2021-09-29,0.0024,480544,OXSQ
DnB Asset Management AS,98243,2021-09-29,0.002,397884,OXSQ
Morgan Stanley,86659,2021-09-29,0.0017000000000000001,350968,OXSQ
