Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2187546,2021-09-29,0.0795,369279640,LANC
"Vanguard Group, Inc. (The)",2018892,2021-09-29,0.0733,340809158,LANC
State Street Corporation,1339578,2021-09-29,0.0487,226134162,LANC
"Champlain Investment Partners, LLC",1070903,2021-09-29,0.038900000000000004,180779135,LANC
"Neuberger Berman Group, LLC",866281,2021-09-29,0.0315,146236895,LANC
Victory Capital Management Inc.,545236,2021-09-29,0.019799999999999998,92041289,LANC
"Silvercrest Asset Management Group, LLC",544986,2021-09-29,0.019799999999999998,91999086,LANC
Dimensional Fund Advisors LP,481471,2021-09-29,0.0175,81277119,LANC
"Renaissance Technologies, LLC",405863,2021-09-29,0.0147,68513733,LANC
First Trust Advisors Lp,381712,2021-09-29,0.0139,64436802,LANC
