Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,1015003,2021-12-30,0.059500000000000004,13743140,FIF
"Advisors Asset Management, Inc.",695860,2021-12-30,0.0408,9421944,FIF
"Wealthspire Advisors, LLC",694566,2021-12-30,0.0407,9404423,FIF
Wells Fargo & Company,526511,2021-12-30,0.030899999999999997,7128958,FIF
Cohen & Steers Inc.,271837,2021-12-30,0.0159,3680672,FIF
UBS Group AG,265879,2021-12-30,0.015600000000000001,3600001,FIF
"Rivernorth Capital Management, Llc",221599,2021-09-29,0.013000000000000001,2825387,FIF
"Ameriprise Financial, Inc.",175694,2021-12-30,0.0103,2378896,FIF
"Armor Investment Advisors, LLC",171159,2021-12-30,0.01,2317492,FIF
"Raymond James & Associates, Inc.",168793,2021-12-30,0.009899999999999999,2285457,FIF
