Holder,Shares,Date Reported,% Out,Value,ABV
"Commodore Capital, LP",920464,2021-09-29,0.0617,16568352,CELC
Frontier Wealth Management LLC,750336,2021-09-29,0.050300000000000004,13506048,CELC
"Vanguard Group, Inc. (The)",492771,2021-09-29,0.033,8869878,CELC
Blackrock Inc.,432554,2021-09-29,0.028999999999999998,7785972,CELC
"Federated Hermes, Inc.",312908,2021-09-29,0.021,5632344,CELC
"Gagnon Securities, LLC",306948,2021-09-29,0.0206,5525064,CELC
"Stonepine Capital Management, LLC",294692,2021-09-29,0.019799999999999998,5304456,CELC
Wells Fargo & Company,201014,2021-09-29,0.013500000000000002,3618252,CELC
"Granite Point Capital Management, L.P.",195324,2021-09-29,0.0131,3515832,CELC
"Gagnon Advisors, LLC",187873,2021-09-29,0.0126,3381714,CELC
