Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,492326,2021-09-29,0.0496,3973070,NYC
"Vanguard Group, Inc. (The)",447896,2021-09-29,0.0452,3614520,NYC
AE Wealth Management LLC,102438,2021-09-29,0.0103,826674,NYC
"Geode Capital Management, LLC",81177,2021-09-29,0.008199999999999999,655098,NYC
"Cresset Asset Management, LLC",57322,2021-09-29,0.0058,462588,NYC
"Advisor Group, Inc.",50927,2021-09-29,0.0051,410980,NYC
Cambridge Investment Research Advisors Inc.,48961,2021-09-29,0.0049,395115,NYC
Cetera Investment Advisers,38269,2021-09-29,0.0039000000000000003,308830,NYC
"Geneos Wealth Management, Inc.",35524,2021-09-29,0.0036,286678,NYC
"Kovack Advisors, Inc.",34768,2021-09-29,0.0034999999999999996,280577,NYC
