Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,58934298,2021-09-29,0.017,1112090203,IBN
Lone Pine Capital Llc,39750227,2021-09-29,0.0115,750086783,IBN
Invesco Ltd.,37079870,2021-09-29,0.010700000000000001,699697146,IBN
Harding Loevner LLC,33985487,2021-09-29,0.0098,641306139,IBN
Baillie Gifford and Company,32843613,2021-09-29,0.0095,619758977,IBN
GQG Partners LLC,28120873,2021-09-29,0.008100000000000001,530640873,IBN
Capital International Investors,27797395,2021-09-29,0.008,524536843,IBN
Temasek Holdings (Private) Limited,24736403,2021-09-29,0.0070999999999999995,466775924,IBN
Lazard Asset Management LLC,23220855,2021-09-29,0.0067,438177533,IBN
Hardman Johnston Global Advisors LLC,23219205,2021-09-29,0.0067,438146398,IBN
