Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",303943,2021-09-29,0.0279,4677682,LMPX
Blackrock Inc.,145137,2021-09-29,0.013300000000000001,2233658,LMPX
"Opal Wealth Advisors, LLC",103686,2021-09-29,0.0095,1595727,LMPX
"Geode Capital Management, LLC",56445,2021-09-29,0.0052,868688,LMPX
State Street Corporation,22744,2021-09-29,0.0021,350030,LMPX
Morgan Stanley,17276,2021-09-29,0.0016,265877,LMPX
"Commonwealth Equity Services, LLC",16630,2021-09-29,0.0015,255935,LMPX
Wells Fargo & Company,14237,2021-09-29,0.0013,219107,LMPX
Gsa Capital Partners Llp,13936,2021-09-29,0.0013,214475,LMPX
"Edge Wealth Management, LLC",10500,2021-09-29,0.001,161595,LMPX
