Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5068538,2021-09-29,0.0712,19868668,VHC
"Vanguard Group, Inc. (The)",3506266,2021-09-29,0.0492,13744562,VHC
State Street Corporation,1657736,2021-09-29,0.0233,6498325,VHC
Morgan Stanley,1233641,2021-09-29,0.0173,4835872,VHC
"Geode Capital Management, LLC",1029138,2021-09-29,0.0144,4034220,VHC
Cannell (Peter B.) & Company Inc,802355,2021-09-29,0.0113,3145231,VHC
Northern Trust Corporation,650838,2021-09-29,0.0091,2551284,VHC
"Mirae Asset Global Investments Co., Ltd.",483725,2021-09-29,0.0068000000000000005,1896202,VHC
Hennessy Advisors Inc,451300,2021-09-29,0.0063,1769096,VHC
Davy Global Fund Management Ltd,441288,2021-09-29,0.0062,1729848,VHC
