Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",118736,2021-09-29,0.0079,343147,CUEN
Platform Technology Partners,95219,2021-09-29,0.0064,275182,CUEN
Morgan Stanley,35631,2021-09-29,0.0024,102973,CUEN
State Street Corporation,34956,2021-09-29,0.0023,101022,CUEN
"Geode Capital Management, LLC",27795,2021-09-29,0.0019,80327,CUEN
Citadel Advisors LLC,21807,2021-09-29,0.0015,63022,CUEN
Bank of Montreal/Can/,20000,2021-09-29,0.0013,57800,CUEN
Northern Trust Corporation,19534,2021-09-29,0.0013,56453,CUEN
Xtx Topco Ltd,17217,2021-09-29,0.0012,49757,CUEN
Blackrock Inc.,14825,2021-09-29,0.001,42844,CUEN
