Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",24326939,2021-09-29,0.1323,1899933935,ELS
"FMR, LLC",14379588,2021-09-29,0.0782,1123045822,ELS
Blackrock Inc.,13961879,2021-09-29,0.076,1090422749,ELS
Price (T.Rowe) Associates Inc,9266620,2021-09-29,0.0504,723723022,ELS
State Street Corporation,7359270,2021-09-29,0.04,574758987,ELS
"Aristotle Capital Management, LLC",6914768,2021-09-29,0.037599999999999995,540043380,ELS
"Goldman Sachs Group, Inc.",5204123,2021-09-29,0.028300000000000002,406442006,ELS
"Principal Financial Group, Inc.",4590028,2021-09-29,0.025,358481186,ELS
JP Morgan Chase & Company,3764566,2021-09-29,0.020499999999999997,294012604,ELS
Chai Trust Co LLC,3465762,2021-09-29,0.0189,270676012,ELS
