Holder,Shares,Date Reported,% Out,Value,ABV
Alps Advisors Inc.,51625212,2021-09-29,0.0709,525028406,PAA
Blackstone Inc,34832006,2021-09-29,0.0478,354241501,PAA
"Tortoise Capital Advisors, LLC",26532377,2021-09-29,0.0364,269834274,PAA
"Goldman Sachs Group, Inc.",21023497,2021-09-29,0.028900000000000002,213808964,PAA
Brookfield Asset Management Inc.,15719540,2021-09-29,0.0216,159867721,PAA
JP Morgan Chase & Company,10370613,2021-09-29,0.014199999999999999,105469134,PAA
Invesco Ltd.,9978650,2021-09-29,0.0137,101482870,PAA
UBS Group AG,9866926,2021-09-29,0.013500000000000002,100346637,PAA
"CIBC Private Wealth Group, LLC",9335891,2021-09-29,0.0128,94946011,PAA
"Chickasaw Capital Management, LLC",8856489,2021-09-29,0.012199999999999999,90070493,PAA
