Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,11456349,2021-12-30,0.1459,374851739,COLB
"Vanguard Group, Inc. (The)",8908287,2021-12-30,0.11349999999999999,291479150,COLB
State Street Corporation,4957374,2021-12-30,0.06309999999999999,162205277,COLB
Dimensional Fund Advisors LP,3348653,2021-12-30,0.0426,109567926,COLB
Price (T.Rowe) Associates Inc,2981055,2021-12-30,0.038,97540119,COLB
Cardinal Capital Management LLC,2810744,2021-12-30,0.0358,91967543,COLB
"Neuberger Berman Group, LLC",2685124,2021-12-30,0.0342,87857257,COLB
"Franklin Resources, Inc.",2378175,2021-12-30,0.030299999999999997,77813886,COLB
Thrivent Financial For Lutherans,1810456,2021-12-30,0.0231,59238120,COLB
Bank Of New York Mellon Corporation,1770521,2021-12-30,0.0225,57931447,COLB
