Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,19645121,2021-12-30,0.0653,20627377,GNUS
"Vanguard Group, Inc. (The)",13731420,2021-09-29,0.045599999999999995,18674731,GNUS
State Street Corporation,5049003,2021-09-29,0.0168,6866644,GNUS
"Geode Capital Management, LLC",4743549,2021-12-30,0.0158,4980726,GNUS
"Susquehanna International Group, LLP",3494862,2021-09-29,0.0116,4753012,GNUS
Northern Trust Corporation,2505286,2021-12-30,0.0083,2630550,GNUS
Nuveen Asset Management,1163223,2021-09-29,0.0039000000000000003,1581983,GNUS
Bank Of New York Mellon Corporation,989026,2021-12-30,0.0033,1038477,GNUS
"Renaissance Technologies, LLC",929792,2021-12-30,0.0031,976281,GNUS
"Charles Schwab Investment Management, Inc.",725358,2021-12-30,0.0024,761625,GNUS
