Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",14870062,2021-09-29,0.1623,372197651,JELD
"Vanguard Group, Inc. (The)",9125603,2021-09-29,0.09960000000000001,228413843,JELD
Turtle Creek Asset Management Inc.,7935985,2021-09-29,0.0866,198637704,JELD
Pzena Investment Management Llc,7401245,2021-09-29,0.0808,185253162,JELD
"Wellington Management Group, LLP",6837399,2021-09-29,0.0746,171140096,JELD
Fuller & Thaler Asset Management Inc.,6569161,2021-09-29,0.0717,164426099,JELD
Blackrock Inc.,6569146,2021-09-29,0.0717,164425724,JELD
Price (T.Rowe) Associates Inc,2563294,2021-09-29,0.027999999999999997,64159248,JELD
Dimensional Fund Advisors LP,2519363,2021-09-29,0.0275,63059655,JELD
Jennison Associates LLC,2282824,2021-09-29,0.024900000000000002,57139084,JELD
