Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,436955,2021-09-29,0.0315,10513137,CBNK
"Vanguard Group, Inc. (The)",421075,2021-09-29,0.0304,10131064,CBNK
"Stieven Capital Advisors, L.P.",346728,2021-09-29,0.025,8342275,CBNK
"Ameriprise Financial, Inc.",333762,2021-09-29,0.0241,8030313,CBNK
"Pacific Ridge Capital Partners, LLC",324983,2021-09-29,0.023399999999999997,7819090,CBNK
"Wedge Capital Management, L.L.P.",270558,2021-09-29,0.0195,6509625,CBNK
"AllianceBernstein, L.P.",162441,2021-09-29,0.011699999999999999,3908330,CBNK
"Boothbay Fund Management, LLC",160005,2021-09-29,0.0115,3849720,CBNK
"Maltese Capital Management, LLC",154000,2021-09-29,0.0111,3705240,CBNK
"Geode Capital Management, LLC",153561,2021-09-29,0.0111,3694677,CBNK
