Holder,Shares,Date Reported,% Out,Value,ABV
Capital Research Global Investors,5843055,2021-09-29,0.1051,717293431,THO
Kayne Anderson Rudnick Investment Management LLC,5413824,2021-09-29,0.0973,664601034,THO
"Vanguard Group, Inc. (The)",5178369,2021-09-29,0.0931,635696578,THO
Blackrock Inc.,4502505,2021-09-29,0.081,552727513,THO
"Wellington Management Group, LLP",2528532,2021-09-29,0.0455,310402588,THO
Harris Associates L.P.,2504908,2021-09-29,0.045,307502506,THO
State Street Corporation,1377252,2021-09-29,0.0248,169071455,THO
Timucuan Asset Management Inc.,1257487,2021-09-29,0.0226,154369104,THO
Janus Henderson Group PLC,1022126,2021-09-29,0.0184,125476187,THO
Swedbank,1000000,2020-12-30,0.018000000000000002,92990000,THO
