Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,1846861,2021-09-29,0.0906,16824903,MSD
"Saba Capital Management, L.P.",1453298,2021-09-29,0.0713,13239544,MSD
Parametric Portfolio Associates,745254,2021-09-29,0.0366,6789263,MSD
Invesco Ltd.,494618,2021-09-29,0.024300000000000002,4505969,MSD
"Bulldog Investors, LLC",440159,2021-09-29,0.0216,4009848,MSD
Stifel Financial Corporation,322316,2021-09-29,0.0158,2936298,MSD
"Rivernorth Capital Management, Llc",300319,2021-09-29,0.0147,2735906,MSD
"Advisor Group, Inc.",257734,2021-09-29,0.0126,2347956,MSD
LPL Financial LLC,248615,2021-09-29,0.012199999999999999,2264882,MSD
Royal Bank of Canada,180230,2021-09-29,0.0088,1641895,MSD
