Holder,Shares,Date Reported,% Out,Value,ABV
Galileo (PTC) Ltd,1505797,2021-09-29,0.0355,5421471,YQ
Krane Funds Advisors LLC,734992,2021-09-29,0.0173,2646265,YQ
Temasek Holdings (Private) Limited,369692,2021-09-29,0.0087,1331039,YQ
"Renaissance Technologies, LLC",218325,2021-09-29,0.0052,786057,YQ
State Street Corporation,130782,2021-09-29,0.0031,470867,YQ
"Tiger Global Management, LLC",120000,2021-09-29,0.0028000000000000004,432048,YQ
"Shaw D.E. & Co., Inc.",111624,2021-09-29,0.0026,401891,YQ
Credit Suisse AG,97002,2021-09-29,0.0023,349246,YQ
Blackrock Inc.,74947,2021-09-29,0.0018,269839,YQ
"PNC Financial Services Group, Inc.",57500,2021-09-29,0.0014000000000000002,207023,YQ
