Holder,Shares,Date Reported,% Out,Value,ABV
"Dorsey & Whitney Trust Company, LLC",3754084,2021-09-29,0.11460000000000001,12951589,MOVE
"AWM Investment Company, Inc.",900000,2021-09-29,0.0275,3105000,MOVE
Mirador Capital Partners LP,324973,2021-09-29,0.009899999999999999,1121156,MOVE
"Vanguard Group, Inc. (The)",181258,2021-09-29,0.0055000000000000005,625340,MOVE
Millennium Management LLC,62287,2021-09-29,0.0019,214890,MOVE
"Raymond James Financial Services Advisors, Inc.",55776,2021-09-29,0.0017000000000000001,192427,MOVE
"Ieq Capital, Llc",42214,2021-09-29,0.0013,145638,MOVE
Blackrock Inc.,28263,2021-09-29,0.0009,97507,MOVE
"Geode Capital Management, LLC",19097,2021-09-29,0.0006,65884,MOVE
Northern Trust Corporation,17518,2021-09-29,0.0005,60437,MOVE
