Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,14675004,2021-09-29,0.1636,158196543,ARR
"Vanguard Group, Inc. (The)",8556137,2021-09-29,0.09539999999999998,92235156,ARR
Invesco Ltd.,3603419,2021-09-29,0.04019999999999999,38844856,ARR
State Street Corporation,2389323,2021-09-29,0.026600000000000002,25756901,ARR
"Mirae Asset Global Investments Co., Ltd.",2074244,2021-09-29,0.0231,22360350,ARR
"Two Sigma Investments, LP",1373659,2021-09-29,0.015300000000000001,14808044,ARR
"Two Sigma Advisers, LP",1341765,2021-09-29,0.015,14464226,ARR
"Geode Capital Management, LLC",1251020,2021-09-29,0.0139,13485995,ARR
Morgan Stanley,1014856,2021-09-29,0.0113,10940147,ARR
Northern Trust Corporation,905717,2021-09-29,0.0101,9763629,ARR
