Holder,Shares,Date Reported,% Out,Value,ABV
North Star Investment Management Corp,780219,2021-09-29,0.0774,5773620,CRWS
"Rutabaga Capital Management, LLC",707600,2021-09-29,0.0702,5236240,CRWS
"Skylands Capital, LLC",489755,2021-09-29,0.048600000000000004,3624187,CRWS
"Renaissance Technologies, LLC",381749,2021-09-29,0.0379,2824942,CRWS
"Vanguard Group, Inc. (The)",281597,2021-09-29,0.0279,2083817,CRWS
Dimensional Fund Advisors LP,237494,2021-09-29,0.0236,1757455,CRWS
Bard Associates Inc.,175353,2021-09-29,0.0174,1297612,CRWS
Synovus Financial Corporation,172717,2021-09-29,0.0171,1278105,CRWS
"Cutter & Co. Brokerage, Inc.",93900,2021-09-29,0.009300000000000001,694860,CRWS
"Bridgeway Capital Management, Inc.",92700,2021-09-29,0.0092,685980,CRWS
