Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,503812,2021-09-29,0.08289999999999999,18736768,WLFC
"M3F, Inc.",421132,2021-09-29,0.0693,15661899,WLFC
"Renaissance Technologies, LLC",348179,2021-09-29,0.057300000000000004,12948777,WLFC
Blackrock Inc.,189977,2021-09-29,0.0313,7065244,WLFC
"Vanguard Group, Inc. (The)",78900,2021-09-29,0.013000000000000001,2934291,WLFC
"Bridgeway Capital Management, Inc.",76934,2021-09-29,0.0127,2861175,WLFC
Bank of America Corporation,65679,2021-09-29,0.0108,2442602,WLFC
"Geode Capital Management, LLC",54179,2021-09-29,0.0089,2014917,WLFC
"RBF Capital, LLC",52392,2021-09-29,0.0086,1948458,WLFC
State Street Corporation,47355,2021-09-29,0.0078000000000000005,1761132,WLFC
