Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,8481246,2021-09-29,0.127,2405026928,BURL
"Vanguard Group, Inc. (The)",5840443,2021-09-29,0.0875,1656174421,BURL
Capital Research Global Investors,4378770,2021-09-29,0.06559999999999999,1241687808,BURL
Blackrock Inc.,3370174,2021-09-29,0.050499999999999996,955680241,BURL
"FMR, LLC",2867256,2021-09-29,0.0429,813067783,BURL
Artisan Partners Limited Partnership,2729237,2021-09-29,0.0409,773929736,BURL
"AllianceBernstein, L.P.",1939238,2021-09-29,0.028999999999999998,549909719,BURL
Capital International Investors,1900144,2021-09-29,0.0285,538823834,BURL
Nuveen Asset Management,1612552,2021-09-29,0.0242,457271370,BURL
"Third Point, LLC",1580000,2021-09-29,0.023700000000000002,448040600,BURL
