Holder,Shares,Date Reported,% Out,Value,ABV
Lazard Asset Management LLC,12776562,2021-09-29,0.0019,89563699,SMFG
Parametric Portfolio Associates,11106183,2021-09-29,0.0016,77854342,SMFG
"Cowen Investment Management, LLC",10360600,2021-09-29,0.0015,72627806,SMFG
Morgan Stanley,8599207,2021-09-29,0.0013,60280441,SMFG
"Goldman Sachs Group, Inc.",7853118,2021-09-29,0.0011,55050357,SMFG
Blackrock Inc.,7720487,2021-09-29,0.0011,54120613,SMFG
"Cowen and Company, LLC",5976605,2021-09-29,0.0009,41896001,SMFG
Wells Fargo & Company,5693782,2021-09-29,0.0008,39913411,SMFG
Bank of America Corporation,5028837,2021-09-29,0.0007000000000000001,35252147,SMFG
"FMR, LLC",4403223,2021-09-29,0.0006,30866593,SMFG
