Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",270695,2021-09-29,0.0381,1902985,MBOT
Blackrock Inc.,155013,2021-09-29,0.0218,1089741,MBOT
Dimensional Fund Advisors LP,95064,2021-09-29,0.0134,668299,MBOT
"Geode Capital Management, LLC",50504,2021-09-29,0.0070999999999999995,355043,MBOT
State Street Corporation,34770,2021-09-29,0.0049,244433,MBOT
Morgan Stanley,19438,2021-09-29,0.0027,136649,MBOT
Bank Of New York Mellon Corporation,15610,2021-09-29,0.0022,109738,MBOT
Northern Trust Corporation,11878,2021-09-29,0.0017000000000000001,83502,MBOT
"Steward Partners Investment Advisory, LLC",11600,2021-09-29,0.0016,81548,MBOT
Investment Management Associates Inc /adv,10000,2021-09-29,0.0014000000000000002,70300,MBOT
