Holder,Shares,Date Reported,% Out,Value,ABV
"Harbert Fund Advisors, Inc.",5175913,2021-09-29,0.10679999999999999,18322732,ENZ
"Renaissance Technologies, LLC",3210064,2021-09-29,0.0662,11363626,ENZ
Roumell Asset Management LLC,2886771,2021-09-29,0.0596,10219169,ENZ
"Vanguard Group, Inc. (The)",2010296,2021-09-29,0.0415,7116447,ENZ
"Evermore Global Advisors, LLC",1730607,2021-09-29,0.035699999999999996,6126348,ENZ
Dimensional Fund Advisors LP,1554149,2021-09-29,0.0321,5501687,ENZ
Blackrock Inc.,1532170,2021-09-29,0.0316,5423881,ENZ
"VIEX Capital Advisors, LLC",1510401,2021-09-29,0.031200000000000002,5346819,ENZ
Fuller & Thaler Asset Management Inc.,941760,2021-09-29,0.0194,3333830,ENZ
"Geode Capital Management, LLC",346485,2021-09-29,0.0070999999999999995,1226556,ENZ
