Holder,Shares,Date Reported,% Out,Value,ABV
Gamco Investors Inc,471206,2021-09-29,0.08779999999999999,16492210,ODC
Dimensional Fund Advisors LP,390684,2021-09-29,0.0728,13673940,ODC
Price (T.Rowe) Associates Inc,371625,2021-09-29,0.0692,13006875,ODC
"Vanguard Group, Inc. (The)",338077,2021-09-29,0.063,11832695,ODC
"Renaissance Technologies, LLC",333758,2021-09-29,0.0622,11681530,ODC
Blackrock Inc.,306623,2021-09-29,0.0571,10731805,ODC
Wells Fargo & Company,107504,2021-09-29,0.02,3762640,ODC
"Punch & Associates Investment Management, Inc.",105903,2021-09-29,0.0197,3706605,ODC
State Street Corporation,102893,2021-09-29,0.0192,3601255,ODC
North Star Investment Management Corp,90585,2021-09-29,0.0169,3170475,ODC
