Holder,Shares,Date Reported,% Out,Value,ABV
Greenwoods Asset Management Hong Kong Ltd.,185401,2021-09-29,0.0048,769414,XYF
"Renaissance Technologies, LLC",162948,2021-09-29,0.0042,676234,XYF
"AWH Capital, L.P.",135700,2021-09-29,0.0034999999999999996,563155,XYF
Norges Bank Investment Management,105000,2020-12-30,0.0027,210000,XYF
State Street Corporation,83313,2021-09-29,0.0022,345748,XYF
"Falcon Edge Capital, LP",78933,2021-09-29,0.002,327571,XYF
"Goldman Sachs Group, Inc.",71141,2021-09-29,0.0018,295235,XYF
"Two Sigma Investments, LP",45775,2021-09-29,0.0012,189966,XYF
Morgan Stanley,31606,2021-09-29,0.0008,131164,XYF
Marshall Wace LLP,29681,2021-09-29,0.0008,123176,XYF
