Holder,Shares,Date Reported,% Out,Value,ABV
"Silver Lake Group, LLC",61473869,2021-09-29,0.3435,762890714,NABL
"Thoma Bravo, LP",50090643,2021-09-29,0.2799,621624879,NABL
Canada Pension Plan Investment Board,17792873,2021-09-29,0.09939999999999999,220809553,NABL
"Vanguard Group, Inc. (The)",5550083,2021-09-29,0.031,68876530,NABL
ArrowMark Colorado Holdings LLC,5481225,2021-09-29,0.030600000000000002,68022002,NABL
"Harbourvest Partners, LLC",3719600,2021-09-29,0.0208,46160236,NABL
"ETF Managers Group, LLC",3597911,2021-09-29,0.020099999999999996,44650075,NABL
"Madison Avenue Partners, LP",3437214,2021-09-29,0.0192,42655825,NABL
Lazard Asset Management LLC,2519213,2021-09-29,0.0141,31263433,NABL
"Neuberger Berman Group, LLC",2479732,2021-09-29,0.0139,30773474,NABL
