Holder,Shares,Date Reported,% Out,Value,ABV
"Mirae Asset Global Investments Co., Ltd.",2491770,2021-12-30,0.0182,746285,AAU
Bank of America Corporation,701000,2021-12-30,0.0051,209949,AAU
"Renaissance Technologies, LLC",472802,2021-12-30,0.0034000000000000002,141604,AAU
Virtu Financial LLC,291213,2021-12-30,0.0021,87218,AAU
"Susquehanna International Group, LLP",268109,2021-12-30,0.002,80298,AAU
"Euro Pacific Asset Management, LLC",107750,2021-12-30,0.0008,32271,AAU
Morgan Stanley,96598,2021-12-30,0.0007000000000000001,28931,AAU
Sprott Inc.,66300,2021-12-30,0.0005,19856,AAU
Rathbones Group PLC,60000,2021-12-30,0.0004,17970,AAU
UBS Group AG,57219,2021-12-30,0.0004,17137,AAU
