Holder,Shares,Date Reported,% Out,Value,ABV
Wynnefield Capital Management LLC,3145887,2021-09-29,0.10679999999999999,29005078,LNDC
"Legion Partners Asset Management, LLC",2928090,2021-09-29,0.09939999999999999,26996989,LNDC
Blackrock Inc.,2112182,2021-09-29,0.0717,19474318,LNDC
Dimensional Fund Advisors LP,2032770,2021-09-29,0.069,18742139,LNDC
"Cove Street Capital, LLC",1813553,2021-09-29,0.0616,16720958,LNDC
Iszo Capital Management LP,1648520,2021-09-29,0.055999999999999994,15199354,LNDC
"Vanguard Group, Inc. (The)",1440055,2021-09-29,0.0489,13277307,LNDC
Heartland Advisors Inc.,1229815,2021-09-29,0.0417,11338894,LNDC
"22NW, LP",853301,2021-09-29,0.028999999999999998,7867435,LNDC
"Kennedy Capital Management, Inc.",796735,2021-09-29,0.027000000000000003,7345896,LNDC
