Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",2215466,2021-09-29,0.0642,21622948,ACII
Standard Investments LLC,1000000,2021-09-29,0.028999999999999998,9760000,ACII
"Wellington Management Group, LLP",998360,2021-09-29,0.028900000000000002,9743993,ACII
Citadel Advisors LLC,878523,2021-09-29,0.0255,8574384,ACII
Hbk Investments L P,762425,2021-09-29,0.022099999999999998,7441268,ACII
Marshall Wace LLP,720858,2021-09-29,0.0209,7035574,ACII
"CVI Holdings, LLC",700000,2021-09-29,0.0203,6832000,ACII
"MMCAP International, Inc. SPC",650000,2021-09-29,0.018799999999999997,6344000,ACII
Blackstone Inc,650000,2021-09-29,0.018799999999999997,6344000,ACII
Canyon Capital Advisors LLC,650000,2021-09-29,0.018799999999999997,6344000,ACII
