Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",62682828,2021-09-29,0.113,4810593634,MCHP
Blackrock Inc.,41046518,2021-09-29,0.07400000000000001,3150115023,MCHP
Price (T.Rowe) Associates Inc,32483712,2021-09-29,0.058499999999999996,2492962477,MCHP
Dodge & Cox Inc,31541794,2021-09-29,0.056799999999999996,2420674980,MCHP
State Street Corporation,21146952,2021-09-29,0.0381,1622922831,MCHP
"Aristotle Capital Management, LLC",18184816,2021-09-29,0.032799999999999996,1395593703,MCHP
Bank of America Corporation,14552510,2021-09-29,0.0262,1116832379,MCHP
"FMR, LLC",13099704,2021-09-29,0.0236,1005336783,MCHP
"Principal Financial Group, Inc.",10849584,2021-09-29,0.0196,832651324,MCHP
Norges Bank Investment Management,10407252,2020-12-30,0.018799999999999997,718672786,MCHP
