Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",429776,2021-09-29,0.0118,308965,BIMI
Hudson Bay Capital Management Lp,347882,2021-09-29,0.0095,250092,BIMI
"CVI Holdings, LLC",274442,2021-09-29,0.0075,197296,BIMI
HRT Financial LLC,86468,2021-09-29,0.0024,62161,BIMI
Citadel Advisors LLC,60842,2021-09-29,0.0017000000000000001,43739,BIMI
"Geode Capital Management, LLC",17839,2021-09-29,0.0005,12824,BIMI
UBS Group AG,4078,2021-09-29,0.0001,2931,BIMI
