Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3373083,2021-09-29,0.1505,380955994,SCL
"Vanguard Group, Inc. (The)",2425162,2021-09-29,0.1082,273897796,SCL
"HighTower Advisors, LLC",1989375,2021-09-29,0.08869999999999999,224680012,SCL
State Street Corporation,1510322,2021-09-29,0.0674,170575766,SCL
Dimensional Fund Advisors LP,1002834,2021-09-29,0.0447,113260071,SCL
Westwood Holdings Group Inc.,430449,2021-09-29,0.0192,48614910,SCL
Bank Of New York Mellon Corporation,418086,2021-09-29,0.0187,47218632,SCL
"Geode Capital Management, LLC",393324,2021-09-29,0.0175,44422012,SCL
Norges Bank Investment Management,357879,2020-12-30,0.016,42702122,SCL
Northern Trust Corporation,300522,2021-09-29,0.0134,33940954,SCL
