Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",128024543,2021-09-29,0.0877,1077966652,NLY
Blackrock Inc.,106753701,2021-09-29,0.0731,898866162,NLY
State Street Corporation,30470721,2021-09-29,0.0209,256563470,NLY
Wells Fargo & Company,23905304,2021-09-29,0.016399999999999998,201282659,NLY
"Allspring Global Investments Holdings, LLC",21129411,2021-12-30,0.014499999999999999,165231994,NLY
"Geode Capital Management, LLC",17878847,2021-09-29,0.012199999999999999,150539891,NLY
Lsv Asset Management,16876841,2021-12-30,0.0116,131976896,NLY
Norges Bank Investment Management,14252264,2020-12-30,0.0098,120431630,NLY
Northern Trust Corporation,11309262,2021-09-29,0.0077,95223986,NLY
Legal & General Group PLC,10674924,2021-09-29,0.0073,89882860,NLY
